cluster_id,ticker,horizon,n,mean,std,hit_rate
4,^VIX,60,117,-0.11763797684387188,0.2814447900489104,0.3076923076923077
5,CL=F,1,74,-0.002937282353119591,0.02550162702216071,0.5
5,CL=F,5,74,-0.007897311695208497,0.052410837032478653,0.43243243243243246
5,CL=F,20,74,0.004268194057237491,0.06965282224336894,0.43243243243243246
5,CL=F,60,74,-1.543108509459622e-05,0.0921877309164704,0.5135135135135135
5,GC=F,1,74,0.0021478183211743134,0.008709165663923152,0.6486486486486487
5,GC=F,5,74,0.011718184190916954,0.019492515118106797,0.7972972972972973
5,GC=F,20,74,0.041177926540633035,0.03303191294077133,0.8648648648648649
5,GC=F,60,74,0.07568719000454104,0.0669194435402494,0.8513513513513513
5,GLD,1,74,0.002569477568794746,0.009165929251048347,0.5945945945945946
5,GLD,5,74,0.011797346246702358,0.019556230031536125,0.7837837837837838
5,GLD,20,74,0.04059069756564311,0.03377682325061359,0.8243243243243243
5,GLD,60,74,0.0744677067934512,0.06705128511094778,0.8513513513513513
5,HG=F,1,74,-0.0018899213953580331,0.013910870194908035,0.40540540540540543
5,HG=F,5,74,-0.001631570287467215,0.01977058283475911,0.47297297297297297
5,HG=F,20,74,-0.0013865384225687325,0.03619270998910899,0.5405405405405406
5,HG=F,60,74,-0.007819729772473503,0.052739238232781316,0.32432432432432434
5,PA=F,1,74,0.0019354373306909964,0.016718735309333134,0.6081081081081081
5,PA=F,5,74,0.008236854842583194,0.03819236102775309,0.5945945945945946
5,PA=F,20,74,0.041580430827107745,0.0793893853829536,0.6756756756756757
5,PA=F,60,74,0.11057859325117084,0.058816468491657614,0.9864864864864865
5,PALL,1,74,0.0026120641937977477,0.01499906279158548,0.6081081081081081
5,PALL,5,74,0.008951671579006386,0.03537849296936893,0.6081081081081081
5,PALL,20,74,0.04194856823803368,0.08123208361237312,0.6621621621621622
5,PALL,60,74,0.11544817559774323,0.059131968224964394,0.9864864864864865
5,PL=F,1,74,0.0011914612017687057,0.012018070673690665,0.5675675675675675
5,PL=F,5,74,0.008337518806244898,0.028253178274876806,0.6216216216216216
